,review_id,title,year,user_review,user_suggestion,emotions
184,185,Spooky's Jump Scare Mansion,2015.0,"Early Access ReviewSaw this a few days ago and went, well isn't that cute.  Downloaded it and played it till Floor 400.  All I have to say is Don't blink, Blink and your dead.  Those that have found the creature in question will understand.",1,fear
185,186,Spooky's Jump Scare Mansion,2016.0,"I really wish I could recomend this. It's free and omages classic horror in clever ways, but it commits the cardinal sin of horror; it's boring! The jumpscares are surprising, but end up just annoying quickly. The rooms appear random and that just kills any imersion that might have been building. I'm on floor 200, and I just don't care enough to finish.",0,boredom
186,187,Spooky's Jump Scare Mansion,2016.0,"In amongst all the high profile games,theres this little gem.It's not really got a lot to do,but what it does do,it does extremely well.Really,the name says it all-Theres Spooky-the cute ghost who's doing her best to off you,theres Spooky's Mansion,in which she does her best to off you,and theres Jumpscares,in which she does her best to off you for real,by giving you a goddamn heart attack!To be honest,its probably one of the best games I've played for a long,long time-and I'll keep playing it,and if any more DLC comes out,I'll be getting that too.Spooky,if you're reading this,I'd divorce my wife and marry you,if you weren't trying to do your best to either kill me or drive me insane.WTH-I'd marry you anyway :)10 out of 10-I'd give it a 20,but Spooky keeps trying to off me :)Oh,btw,did I mention the best bit?It's free!-except for the dlc,but it's well worth getting that as well. ",1,happiness
187,188,Spooky's Jump Scare Mansion,2016.0,"Its a very slow burn of a game, but I'm not sure if there's actual payoff. After 300 rooms it just felt like this was a hallway simulator with a rare jump scare. You would think with a name like House of Jump Scares that it would have too many, but no, it doesn't really have too much of anything except hallways. Kudos on the horror pop culture references, but I'm not sure who this game is for. Its too cute to be spooky and too dark to be cute.",0,empty
188,189,Spooky's Jump Scare Mansion,2015.0,"Early Access ReviewI have completed the game and got the bad ending.I've also gotten the other ending.This game starts out really terrifying, with the music and graphics. But it only gets worse, Monsters will start chasing you and sounds will creep you out. At points you are tested on various tasks of survival. There are many wonderful things I could talk about Spooky's. Specimen 4 is one of my favorite enemies in the entire game, the red bloody claws and calm behavior make her awesome.Spoiler warning:The late game really tests your patience and observance, stalkers, water monsters, long halls and very awkward corridors make the monsters who get faster later on more challenging. You will make mistakes ultimately leading to your death if you're not careful. Seriously! This game can get fairly challenging at points. I like it when games add challenge which the game lacked when it wasn't finished. The game is still fair once you know what you're doing. I also enjoyed the bad ending.Overall I find players may appreciate this game for what it is.",1,happiness
189,190,Spooky's Jump Scare Mansion,2015.0,"Early Access ReviewI played Until i got to the ink monster. When I got to it, I jumped,♥♥♥♥♥♥my pants, and closed the game.Back to candyland online for me.I loved it.10/10Why am I putting spaces between each sentence.Because It is 500spooky1000me",1,fear
190,191,Spooky's Jump Scare Mansion,2017.0,░░░░░░░░░░░░▄▐ ░░░░░░░░░░░▄██▄ ░░░░░( ͡° ͜ʖ ͡°)░░░░░▀█▄ ░░░░░░░░░░░░░░░░▀█ ░░░░▄▄▄██▀▀▀▀▄▄▄▄▄▀▀ ░░░█▀▄▄▄█░▀▀ ░░░▌░▄▄▄▐▌▀▀▀ ▄░▐░░░▄▄░█░▀▀ ▀█▌░░░▄░▀█▀░▀ ░░░░░░░▄▄▐▌▄▄ ░░░░░░░▀███▀█░▄ ░░░░░░▐▌▀▄▀▄▀▐▄ ░░░░░░▐▀░░░░░░▐▌ ░░░░░░█░░░░░░░░█ ░░░░░▐▌░░░░░░░░░█ ░░░░░█░░░░░░░░░░▐▌,1,neutral
191,192,Spooky's Jump Scare Mansion,2015.0,"Short review for a cute but short ""Spooky"" horror game. Spooky's House of Jump Scares is a indie 1st person walking simulator, you take on the role of an historian on an expedition to explore a strange castle. After this you're given little to no explanation other than the odd notes found through the game. The game basically boils down to open door, proceed through room open next door. It gets old really, really fast. To keep things interesting, the game throws some new enemy types (which I honestly couldn't tell apart from the others) and they spice things up with the rooms. The biggest problem with this game is repetition, I think somewhere around 70-80% of rooms are always empty and are basically the same. It's really boring to be honest, and even the ocasional jump-scare won't impress you after you realise you spent 3-4 hours pressing E to proceed in a ""horror"" game. It had some interesting ideas to it, but it's just too boring to play. I guess if they made the rooms more random it would have been ok, but eh. It still feels boring and bland to play, it's ok for the first 15-20 minutes but don't expect much to change.The good:Good audioDecent atmosphereThe Bad:Lackluster gameplayRepetitive roomsLack of variety overallBoringA 4/10 at best",0,boredom
192,193,Spooky's Jump Scare Mansion,2015.0,"Early Access ReviewThis is a game that I would have spend $10 dollars to buy. First of all, it's a completely new concept for a horror game that completely blew my mind. Also, the variety of monsters in this game is superb, and all of them equally terrifying. I must say though, the puppet was the most terrifying since it reminded me of the weeping angels from Dr. Who (yes, I am a nerd, I know that.) Conclusion? Download the game! It's amazing, it's free, and an excellent horror experience! But if you prefer to watch other people play, check out my video below!https://www.youtube.com/watch?v=tgoi4LiiRcU&list=PLKMxTuqznyPMUQ-rVwcYgRiKgtHvF-b99&index=1 ",1,happiness
193,194,Spooky's Jump Scare Mansion,2015.0,░░░░░░░░░░░█▀▀░░█░░░░░░░░░░░░▄▀▀▀▀░░░░░█▄▄░░░░░░░░░░█░█░░░░░░░░░░▐░░░ ░░░░░░▐▐░░░░░░░░░▄░▐░░░░░░░░░█░░░░░░░░▄▀▀░▐░░░ ░░░░▄▀░░░░░░░░▐░▄▄▀░░░░ ░░▄▀░░░▐░░░░░█▄▀░▐░░░░░ ░░█░░░▐░░░░░░░░▄░█░░░░░ ░░░█▄░░▀▄░░░░▄▀▐░█░░░░░ ░░░█▐▀▀▀░▀▀▀▀░░▐░█░░░░░ ░░▐█▐▄░░▀░░░░░░▐░█▄▄░░░ ░░▀▀░▄spooky▄░▐▄▄▄▄▀  ░░░░░░house of jumpscares  ░░░░░░░░░░░░░░░░░░░░░░░░░░░░,0,fear
194,195,Spooky's Jump Scare Mansion,2015.0,"Early Access ReviewIt's a great game with plenty of things to scare you. The scariest for me are the violent deer and that Deer God thing. The game would be better if it had full controller support. Other than that, it's perfect! It's startling, scary, and spine tingling. Not for the average gamer. Oh, and if you though Five Nights at Freddy's was bad, try this. Have fun!",1,fear
195,196,Spooky's Jump Scare Mansion,2016.0,"Just finished the game and while it does have quite an atmosphere to go on as well as the music, the game do become rather repetetive with the rooms. From what I understand the rooms that are not scripted are randomized and yield different results.The specimens were unique in their own ways, but they weren't too much of an issue once you understand how each work and can deal with them with rather ease.The stories that you learn throughout the game have no lasting appeal in the game, they happen and once you get past one it's over and is forgotten suddenly.Playing through the game by making it past 1000 rooms is not worth it, you're not rewarded with the endeavours you go through, it's basically just a non-standard game over anyway where you accomplish nothing, i.e., just a bad ending.On another note, it is indeed for free so you could give the game a go and see for yourself whether you'd like the game or not. This game, however, just isn't my cup of tea.",0,sadness
196,197,Spooky's Jump Scare Mansion,2015.0,"Early Access ReviewA great game. You don't expect too much out of a Free 2 play Indie game that's 250 MB big, but this game is incredibly fun and scary. As a so called ""horror enthusiast"" I honestly have very few games I enjoyed playing more.",1,fun
197,198,Spooky's Jump Scare Mansion,2018.0,"~Review for Spooky's Jump Scare Mansion~☑   ☐  (for copypaste)---{Graphics}---☐ You forget what reality is☑ Beautiful☐ Good☐ Decent☐ Bad☐ Don‘t look too long at it☐ Paint.exe---{Gameplay}---☐ Addictive like heroin☐ Very good☑ Good☐ It‘s just gameplay☐ Mehh☐ Starring at walls is better☐ Just don‘t---{Audio}---☐ Eargasm☐ Very good☑ Good☐ Not too bad☐ Bad☐ Earrape---{Audience}---☐ Kids☑ Teens☑ Adults---{PC Requirements}---☐ Check if you can run paint☐ Potato☐ Decent☑ Fast☐ Rich boiiiiii☐ Ask NASA if they have a spare computer---{Difficulity}---☐ Just press ‚A‘☐ Easy☐ Significant brain usage☑ Easy to learn / Hard to master☐ Difficult☐ Dark Souls---{Grind}---☑ Nothing to grind☐ Only if u care about leaderboards/ranks☐ Isn't necessary to progress☐ Average grind level☐ Too much grind☐ You‘ll need a second life for grinding---{Story}---☐ There is no story☑ Text or Audio floating around☐ Average depends an DLC☐ Good☐ Lovley☐ It‘ll replace your life ---{Game Time}---☐ Long enough for a cup of tea☐ Short☐ Average☑ Long☐ To infinity and beyond---{Price}---☑ There is no ""price“☐ Worth the price☐ If u have some spare money left☐ Not recommended☐ You could also just burn your money ---{Bugs}---☐ Never heard of☑ Minor bugs☐ Can get annoying☐ Assassin‘s Creed: Unity☐ The game itself is a big terrarium for bugs",1,neutral
198,199,Spooky's Jump Scare Mansion,2015.0,Early Access ReviewAfter jumping a little bit from spider and pumpkin cutouts I decide to run down the hallways backwards. It seemed like a brilliant idea at the time. I walk into a room. See weird goo on ground. Realize this is when it gets ♥♥♥♥ing terrifying. Read emo love poem on table. Turn around. Scream irl. Quit game. Really fun 10/10. Scarier than amnesia.,1,fear
199,200,Spooky's Jump Scare Mansion,2015.0,"Early Access ReviewSaw it on Pewdiepie's channel in youtube and then played it, best game 10/10 lol.No, seriously... It's spooky, even with those graphics. I think you're going in the right way guys, keep on going!",1,happiness
200,201,Spooky's Jump Scare Mansion,2015.0,"Early Access ReviewI did not think any of the reviews about actually getting a jump would be real.... then I was just gliding through some rooms, no care in the world... GAHHH. Ok, it's legit.",1,surprise
201,202,Spooky's Jump Scare Mansion,2015.0,Early Access ReviewOne of the best indie horrors  out there atm~ Maaaybe for some of you it's not better then FnaF but hey you gotta admit it's a decent horror game. Play it! GET SPOOKED!rate 7.8/10 ghosts,1,happiness
202,203,Spooky's Jump Scare Mansion,2015.0,THIS IS A NOPE GAME FOR A NOPE SOMEBODY. I TELL YOU DOWNLOAD AT YOUR OWN RISK! THIS IS A HORRIBLE NIGHTMARE CAUSING GAME. IT ALSO BREAKS YOUR 3000$ DOLLAR COMPUTER IF YOUR NOT CARFUL ENOUGH (FROM SLAIMING IT IN FEAR). BUT IF YOU WANT TO IMPRESS YOUR FRIENDS SPEED RUN THIS YOU WONT NO BALLS,1,fear
203,204,Spooky's Jump Scare Mansion,2015.0,"Early Access ReviewI don't care what anyone says, Specimen 1 is the most dangerous.This is a pretty spooky game, especially once you start getting further into it. For the lovely price of FREE I'd have to recommend it to anyone who wants to be spooked a little. Maybe not too scary to the more hardcore types who laugh in the face of all danger, but for most people I'd think it's pretty good. Some dangers are easily beaten, however, and the terror starts to wane once you realize how to escape them easily. But hey, it's free and a small download, couldn't hurt to try unless you have a weak heart.",1,happiness
204,205,Spooky's Jump Scare Mansion,2017.0,"I downloaded this game thinking it was going to be an easy-going, fun, and cutesie game.  It's not.  This was actually scary.  It was fun until room 26.  After that, HELL.  At least for me anyway, it may differ for everyone.  Anyways, I recommend this game to people branching out into the horror genre.8/10",1,surprise
205,206,Spooky's Jump Scare Mansion,2015.0,Early Access ReviewWell its freaking awesome. I almost punch my Laptop cause of the Jump scares. I recommended this when you have nothing to do with you're life and play this at NIGHT!! BTW at Room 25 is your First Jump scares just keep running :3 (Imma Spoiler :D ),1,happiness
206,207,Spooky's Jump Scare Mansion,2015.0,"Early Access ReviewTo all the people wondering how a cardboard cutout can be terrifying, I too was the same way. But to truly understand, put in some headphones, turn off the lights and then you too will understand...",1,surprise
207,208,Spooky's Jump Scare Mansion,2015.0,"Early Access ReviewAmazing this game was really fun and I am not one for playing games involving ""Run for your life"" but this game was really fun I cant explain enough. I hope who ever picks up this game has the same fun I had.",1,fun
208,209,Spooky's Jump Scare Mansion,2015.0,"Early Access ReviewAmazing Game. While the game is more of a horror parody than a horror game, I found this game scarier than any 3D horror game I've played as of writing this. Additionally, there is so much adorableness in this game.Pros:AdorableRandomly Generated RoomsThis game is adorableVariety of monsters that chase youJump ScaresAdorable Jump ScaresNotes Corpse of the guy who wrote those notes  Cat  I was wrong...ADORABLENESS OVERLOADcons:The rooms get a bit repetitive, though the game is short enough that this isn't a big dealPlot of the game becomes really obvious really earlyThe story only extends 759 rooms as of writing this. I WANT THE REST!I Highly Recommend this game!",1,happiness
209,210,Spooky's Jump Scare Mansion,2015.0,"This is a great game in my opinion. I loved it just going through 1000 rooms from being cute to freakin terrifing it really is a great game, but thier is one thing about the game that I really hate and i hope you will change it in the future I mean it is still in early access and im sure thiers still things that you need to fix but what I dont like is the ending becuase throughout the game besides trying to survive Im always thinking of what heppen to this place or what was this place and who was Spooky really also what were they exactly doing here it was the mystery that also really kept me going through the game and I just couldent wait to see what happens at the end and dreams crushed Spooky was creating an army and all the shadow people were people before me to go in the mansion but I was confused becuase I still dont know what exactly this place was or what they were doing or how Spooky became well Spooky and you didnt even explained why she was creating an army what was the purpose of all of this is thier going to be a second game that explains all of ths (a prequal) or is that really it cause I really got into the game but then boom worst ending ever all of that all of what i was trying to figure out was for nothing. no offence but ending was worst then Outlast (person your playing dies after all that youve done in the game).",1,hate
210,211,Spooky's Jump Scare Mansion,2016.0,"Downloaded the game.Oh cool a walking simulator. nothing is really happening though.Then what I could imagine to be beelzabub mixed with  an actual ghost pops upNOPE!Pretty good game until that point though.Anyway, MALL OF THE SPOOK IS GOTY!",1,sadness
211,212,Spooky's Jump Scare Mansion,2015.0,"this game involves the following:you wander through a mod of wolfenstein 3D with no enemies,and a few notes every ten rooms or so,and lots of stuff you cannot interact with,and an occasional sign that pops out,like a pumpkin or ghost sign....then you find a room with puddles and die instantlyi dont get it",0,anger
212,213,Spooky's Jump Scare Mansion,2015.0,"Early Access ReviewThis is a very unique and great game. The reason I love it is it scares me so badly and yet I am determined to finish it. What this game does, is it sets you in a false sense of security, makes you feel like one room is safe and okay, and then when you go to the next room it rips you to pieces with its terrifying jumpscares. From the monsters (I HATE YOU WEEPING ANGEL PUPPET MASTER YOU SCARE ME TO BITS BUT ITS AWESOME) to the cute little jumpscares, this game has it all. If you enjoy horror and things that can really set you in the right mood to want to scream, then check this game out. I don't recommend it to people who are susceptible to heart attacks, because this game could cause one if you don't take a break every now and then, but other than that this game is awesome, and I love it. Can't wait for it to be finished fully! <3",1,happiness
213,214,Spooky's Jump Scare Mansion,2015.0,Early Access ReviewGreeted by a cute blue ghost name spooky. :3Ran blindly through 49 lvls Scared by a cute smiling fluffy thing (not sure if its a ghost or a cloud)Beat spooky's top score at the arcade game. (go me!)scared yet again by a card board cut out...this time w/ a troll face >.>got to somewhere around lvl 300+ got turned into a puppet by the puppet master. (the end)11/10,1,fun
214,215,Spooky's Jump Scare Mansion,2016.0,"The best way for me to describe this game is as a much need satire of the horror genre. Experienced as if you're playing the history of the genre from the worst of the newest, to the best of the classics.Starts out with the very worst of the genre the modern cheap jumpscare tactics, and slowly brings in tropes from classic games making it better and better the more rooms you go through.The DLC while not neccesary, itself is a homage to PT/silent hills, even going so far as to have ""RIP Konami"" in the credits.Everything good and wrong with this genre in one game. 10 out of 10",1,happiness
215,216,Spooky's Jump Scare Mansion,2017.0,░░░░░░░░░░░░░░░░░░░░░░█████████░░███████░░░░░░░░░░███▒▒▒▒▒▒▒▒███░░█▒▒▒▒▒▒█░░░░░░░███▒▒▒▒▒▒▒▒▒▒▒▒▒███░░░█▒▒▒▒▒▒█░░░░██▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒██░░░░█▒▒▒▒▒█░░░██▒▒▒▒▒██▒▒▒▒▒▒██▒▒▒▒▒███░░░░░█▒▒▒█░░░█▒▒▒▒▒▒████▒▒▒▒████▒▒▒▒▒▒██░░░█████████████▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒██░░░█▒▒▒▒▒▒▒▒▒▒▒▒█▒▒▒▒▒▒▒▒▒█▒▒▒▒▒▒▒▒▒▒▒██░██▒▒▒▒▒▒▒▒▒▒▒▒▒█▒▒▒██▒▒▒▒▒▒▒▒▒▒██▒▒▒▒████▒▒▒███████████▒▒▒▒▒██▒▒▒▒▒▒▒▒██▒▒▒▒▒███▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒█▒▒▒▒▒▒████████▒▒▒▒▒▒▒████▒▒▒▒▒▒▒▒▒▒▒▒▒▒█▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒██░█▒▒▒███████████▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒██░██▒▒▒▒▒▒▒▒▒▒████▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒█░░████████████░░░█████████████████,1,empty
216,217,Spooky's Jump Scare Mansion,2015.0,"Early Access ReviewA game that excels in building up suspense and laying it on thick with the jump scares when needed, even if it is all random!Even in it's unfinished form I can see this will be an indie hit. I have attached a short play session below so you can check out what it is like!https://youtu.be/gfwojtgugNU ",1,happiness
217,218,Spooky's Jump Scare Mansion,2017.0,i was scared more by pices of cardboard then anything else in this game ............................................................................... ...........................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................♥♥♥♥ you crator,1,fear
218,219,Spooky's Jump Scare Mansion,2016.0,"It has interesting moments, and does indeed start turning creepier every time, but it gets really annoying, and it makes you go through the same rooms over and over, which gets quite boring. It will maybe be good to scare your little brother or something like that.",0,boredom
219,220,Spooky's Jump Scare Mansion,2016.0,"Pretty good game, Explore more than 500 floors / rooms of a spooky mansion owned by a cutesy cartoon ghost girl filled with arcade-mini games, puzzle sequences, random monsters hunting you down while you try to escape and some pretty interesting plot twists. It may be called house of jumpscares but the atmosphere and environment has a large impact on how spooky spooky's jump scare mansion can be. Play with friends for bonus laughter and scares.",1,fun
220,221,Spooky's Jump Scare Mansion,2018.0,"When I first played this game i was a bit confused on how it works, but the more you play it slowly gets more and more eary and creepy with little popup jump scares and it progresses to being chased. I do for sure recommend this game only one small issue/ bug was being chased and trying to go through doors i sometimes got stuck but other then that small bug it is very fun.",1,fun
221,222,Spooky's Jump Scare Mansion,2015.0,"Early Access ReviewPewdiepie needs help if he got scared. (I found this game randomly, Read reviews, mentioned pewdiepie, looked up if pewdiepie played it) inb4 pewdiepie fangirl love.room 660, I barely got cold chills.",1,neutral
222,223,Spooky's Jump Scare Mansion,2016.0,"Best way to play this is to look straight to the ground and take off headphones (except when doing the audio cue puzzles). Game is okay, gets actually spooky around the 100th room. It's an okay game.",1,fun
223,224,Spooky's Jump Scare Mansion,2018.0,As I have gotta to Room a 100 so far I Recorded the game and will make more episodes as I go along Here's the First Look at it From Room 1 - 50 https://youtu.be/imH_-xJJ0GcSo Far for Free I 100% Recommand it as it is a pretty well made game Gameplay Rating : 1-10  (8)Story Line Rating : 1-10 (4)Overall Rating : 1-10 (9),1,happiness
224,225,Spooky's Jump Scare Mansion,2015.0,"Early Access ReviewThis is really scary ....... I MEAN IT!!!!WARNING!!!it can cause Epilepsy, Diarrhea, Eyebags, and HEART ATTACKFirst of all I give my respect of the creator of this game you have created one of the most cute/scary game in the steam. Its concept art is great you can feel its horror when playing it. Each level have its different structure and going further and further it gets harder and more scarier. ART - I really tell you its amazing from cuteness to horrofiying 9.2/10Sound - when going to a different room its Sound effects changes I really like that 9.7/10Character voice - I haven't heared other character voice except the ghost girl ..... well its pretty good 9/10Horror - 8.9/10 (Medium rating) pop-up only gets me scared ..... well sometimes the chasers too gets me xDI really appreciate if you would add more chasers that would get you heart more pumping.",1,happiness
225,226,Spooky's Jump Scare Mansion,2015.0,"Early Access Reviewehhh?scared me then not my bird freaked out and flew around the room pooping evrywere, it was gorse.Not that fun of a expirience7.3846358367553522332487423412163181254586131541515153415545343458186135131515185561/10",1,anger
226,227,Spooky's Jump Scare Mansion,2017.0,"For such a silly name, te game actually develops into a proper horror game as you play it. It starts out seeming anything but scary though, which I think helps but may deter those who lack patience. The retro 3d look is very nice as well. Overall it's pretty good.",1,happiness
227,228,Spooky's Jump Scare Mansion,2016.0,"Its a very chill, arcady game where you run away from monsters in randomized rooms, with the monsters having special effects to make running away hard. Surprisingly fun, and can be actually scary for some people.",1,fun
228,229,Spooky's Jump Scare Mansion,2015.0,"Pretty spooky game if you ask me, theres marionettes that kind of reminded me of the mask dealer from Majoras hat, also there are turkey leg enemies with knives, and the best feature is the door animation you get every 50 levels. Ten outta ten would get spooked again.",1,happiness
229,230,Spooky's Jump Scare Mansion,2016.0,"AS AN OFFICIAL GAMING CONNOSIEUR, I WOULD HAVE TO RATE THIS GAME AT AN OUTSTANDING 10/10.THE CARDBOARD CUTOUTS SCARED THE KENTUCKY FRIED♥♥♥♥♥♥OUT OF ME, SO WHEN A SCARY♥♥♥♥♥DEMON ♥♥♥♥♥ SHOWED UP, I KNEW I WAS IN FOR SOME♥♥♥♥♥♥",1,fear
230,231,Spooky's Jump Scare Mansion,2016.0,"I legitimately got scared for a few parts... for such a simplistic game it has achieved more than your average AAA scare game will. ""But graphics matter!"" go shoots yourself or rather... go play this game.I have to say for a free game this thing delivers quite a lot! I love the references I have found in the game so far and the easter eggs :D the deeper you delve the more this becomes a master piece! Going from arcade to the common overly used failed experiment horror tags to some anime with major plot twists (madoka) to tortured souls to more references that I yet have to encounter :DEdit:Nominated for haunting my dreams :(",1,fear
231,232,Spooky's Jump Scare Mansion,2016.0,"A great, cute game that has you running for your life in a maze of a thousand rooms.The story is that you are playing as a person wandering Spooky's cute castle. Little that you know, Spooky is creating extremely scary specimen to take over the world. As you progress, the rooms get more and more odd by the moment with the jumpscares getting increasily spookier, and the atmosphere gets more and more unsettling.This game is free to play, but the HD remaster is 5 dollars. A definite buy! I give this game a 9.5/10.",1,happiness
232,233,Spooky's Jump Scare Mansion,2016.0,"....................../´¯/) ....................,/¯../ .................../..../ ............./´¯/'...'/´¯¯`·¸ ........../'/.../..../......./¨¯\ ........('(...´...´.... ¯~/'...') .........\.................'...../ ..........''...\.......... _.·´ ............\..............( ..............\.............\...Too spooky",1,fear
233,234,Spooky's Jump Scare Mansion,2015.0,"Early Access ReviewI love looking at free to play games, because you occasionally find that gem of a game, that you feel the need to tell everybody about. THIS WAS THAT GAME. Now I saw it in the store and thought ""Hmmm wtf is this kids game"" But my curiosity of course led me to clicking on it. I was surprised by it's fantastic reviews. So I of course decided to give it a look. Upon entering this game you're thrown into door simulator 2015. At around room 30 I was hit with my first jump scare. A small cardboard cut out of a tree. Now, this doesnt seem like much until you understand I literally had to take a 30 second break, I was so panicked. Granted I'm not very good at dealing with horror but still. After finally completing the game, being chased by the most horrifying monsters with the most horrifying effects through changing terrain and a variety of different twists, I found myself nearly screaming with every new twist. This is not a kids game boys. Buckle up and prepare your body's because this game holds back nothing in it's efforts to make you jump out of your skin.",1,fear
234,235,Spooky's Jump Scare Mansion,2016.0,"Short version: This game is due for another name change, to ""10 spooktacular rooms and 990 empty hallways.""I like the concept of this game, and I enjoyed it for about 100 rooms. But after an hour of ""this room again,"" it started becoming very grating to see the same things and hear the same 'spooky creaky door' soundbytes.  As for the actual content in the rooms that weren't empty, the reviews oversold the game for me; I was really expecting something more as I progressed, but that expectation never materialized.I think this game could be something really good, but as of right now, it could absolutely stand to be pared down to 500 rooms of cute terror. There's a lot of room for potential, but nothing to fill in the space.",0,sadness
235,236,Spooky's Jump Scare Mansion,2016.0,"Product received for freeThe only reason I'm choosing to give this a bad review is a game breaking bug that I just encountered. My axe completely stopped working at the end and it's needed to beat the game. I got all the way to room 1,000 just to be greated with a door that I can't enter.",0,anger
236,237,Spooky's Jump Scare Mansion,2018.0,"There's not much to the game except running from specimens from door to door.I expected a bit more for the ending, but overall I enjoyed the suspense in the game.Nice horror game to play if you would get spooked somewhat easily.",1,happiness
237,238,Spooky's Jump Scare Mansion,2015.0,"Early Access ReviewThis game made me want to run away from my computer and never turn it back on again. It's surprising how scary a game, that looks like it was made in 1995, can be. You end up sprinting through every room knowing that if you stay still for just a moment you're likely to get ripped to peices and some horrible annimation will come up on the screen that would be enough to give your children future mental issues and kill off your grandma. So you run and you run, even from the sounds coming from everywhere, and you run straight into a guy that wants to put a pin through your eyeball and turn you into one of his puppets. My advice would be: Assume everybody and everything wants to kill you, don't explore, just run as fast as you can... Into a cardboard cut-out of a pumpkin that will jump out at you, and that in any other situation wouldn't be all that bad, but here it makes you fall backwards off your chair. Oh and don't look behind you; all you will see is a guy with a machete trying to hack you up, or a ghost girl that want to eat your brain, or some green guy that for some reason seems really♥♥♥♥♥♥♥♥off with you as if you haven't got enough on your plate already. They all move in a creepy way and they are pretty scary when you catch a glimpse of them. Great game 10/10. Would love to see updated graphics in the future though.",1,fear
238,239,Spooky's Jump Scare Mansion,2015.0,"Early Access ReviewWhen I saw people say that the cardboard cut-outs scared them the most, they weren't even joking...666/10 3spooky5me.EDIT: Occulus Rift or some sort of other VR headset compatibility would be frickin' awesome!.",1,happiness
239,240,Spooky's Jump Scare Mansion,2015.0,"Early Access ReviewThe ambience is built very well. It was hard to take the game seriously at first, but I soon learned that was a mistake. Now I look forward to my jumpscare pals :P 10/10 Would feel relieved to see Stumpy again!",1,happiness
240,241,Spooky's Jump Scare Mansion,2015.0,Early Access ReviewI jumped a lot the first 50 rooms. Then my heart started to pound for the next 50. Then my breathing became erratic for another 50. Then I died a horrible death. 10/10 would never play alone in the dark again,1,fear
241,242,Spooky's Jump Scare Mansion,2015.0,"This game rules! The variety of specimens makes for great gameplay, constantly keeping you focused. The notes are a great narrative device! The story is great, and the cultural references are awesome! Boss fight at the end is a little too easy, but fun none the less! One thing that could improve the game; If you kept the notes, and could view them at anytime, once you had picked them up!Also,  (spoilers) [b/] a sequel, with the player from this as specimen 14, like in the bad ending, would rock, with like a portable cat-dos, or something of the sort.Ultimately, a great game. 9,001/10 ",1,happiness
242,243,Spooky's Jump Scare Mansion,2015.0,"Early Access ReviewCouple of months ago I played this and got to around 250 before it said it was under construction. Today I started a fresh game that I downloaded from steam. And man have these guys put aloooot of work! AND IT'S A FREE GAME! I spent today going through all the current story levels. I think it peaked out at 750 rooms, but I continued till about 1021 before deciding to quit. Don't judge this game by its silly appearance... It will lull you into a false sense of security and mug you in a back alley. Can't wait for the final levels!",1,enthusiasm
243,244,Spooky's Jump Scare Mansion,2015.0,Early Access ReviewThis game is a great game but there is a bug i found where everytime you get to a new room you have to wait a minute till you can move. If you try moving before your screen if fully lit from switching rooms you get stuck and can't move for a little bit. I found this to be a big problem because i have gotten killed by this a lot. Please fix this.,1,anger
244,245,Spooky's Jump Scare Mansion,2015.0,"Early Access ReviewA fun, if not a bit cheap, romp through an adorable ghost's house. It starts off cute, then it can slowly escalate while still retaining a unique atmosphere of fear laced with humor. I haven't beaten it yet, but it has some branching paths to take. Also its free so you really have nothing to lose. Unless you're dying because your arch rival has poisoned you and you're slowly dying a long and painful death; in which you should just play Stalker: Shadow of Chernobyl.",1,fun
245,246,Spooky's Jump Scare Mansion,2015.0,"Early Access ReviewOMG! I love this game. The graphics are cute when they want to be, and scary when they need to be. I enjoy finding all the past horror game referances (resident evil, dino crisis, Silent hill, the atmosphere is excellent thanks to the music. id say the looping is some times a problem, but when the music stops it always makes me cringe with fear thinking something is goind to happen. My only problem is the sounds that play when the signs pop out, the are quite long and will continue into the next room kidna pulling me out.",1,fun
